NUMBER,ID MENTEE,ID MENTOR,RATING,,RATING HELPER
9349,B28037,A35979,5,,3
9350,B24871,A25349,4,,5
9351,B62124,A76751,4,,4
9352,B49832,A35649,4,,5
9353,B88846,A77888,4,,5
9354,B32730,A57923,4,,5
9355,B63410,A85584,5,,5
9356,B28037,A58581,5,,5
9357,B49832,A87590,3,,3
9358,B86202,A11289,5,,3
9359,B65839,A72758,5,,4
9360,B54540,A47594,5,,5
9361,B97078,A58581,4,,4
9362,B91652,A72629,3,,5
9363,B23157,A66331,5,,5
9364,B54540,A63737,3,,3
9365,B86202,A35979,5,,5
9366,B41352,A66331,5,,5
9367,B36293,A82331,5,,3
9368,B98591,A27982,5,,3
9369,B64625,A21275,4,,3
9370,B70338,A76751,4,,3
9371,B50225,A77888,5,,3
9372,B25725,A22303,5,,3
9373,B63287,A35649,3,,5
9374,B84729,A47594,4,,3
9375,B26970,A11607,5,,3
9376,B25725,A64313,4,,5
9377,B77949,A31364,5,,5
9378,B96449,A58581,4,,3
9379,B41352,A57923,3,,3
9380,B70338,A14684,4,,3
9381,B86449,A87590,4,,5
9382,B98591,A12059,3,,4
9383,B56472,A11289,5,,5
9384,B68553,A25349,5,,3
9385,B65093,A67801,4,,4
9386,B63410,A25349,5,,5
9387,B18868,A82956,3,,5
9388,B56516,A22538,3,,3
9389,B82015,A82696,4,,5
9390,B46277,A53831,4,,5
9391,B41009,A53831,4,,3
9392,B84729,A20245,5,,4
9393,B54762,A67801,5,,3
9394,B27068,A58749,5,,3
9395,B22488,A87590,3,,5
9396,B64712,A20245,5,,5
9397,B47138,A63737,4,,4
9398,B59854,A58749,5,,4
9399,B84799,A63957,3,,3
9400,B90398,A82696,5,,3
9401,B63830,A20245,3,,5
9402,B84729,A82696,5,,5
9403,B53164,A97962,3,,4
9404,B86202,A82499,3,,5
9405,B56217,A64313,4,,5
9406,B69240,A70862,3,,5
9407,B73913,A97962,3,,4
9408,B54178,A61005,4,,3
9409,B91375,A67801,3,,4
9410,B78190,A12059,3,,3
9411,B37837,A19220,4,,4
9412,B96511,A82696,3,,3
9413,B34089,A58581,4,,4
9414,B22610,A58749,3,,5
9415,B13434,A11607,5,,4
9416,B36293,A97962,5,,3
9417,B56472,A20245,5,,3
9418,B18868,A35979,4,,5
9419,B63287,A94552,5,,3
9420,B76735,A26551,4,,5
9421,B63410,A12059,5,,3
9422,B83923,A11289,5,,4
9423,B92002,A77888,5,,4
9424,B94478,A31364,3,,5
9425,B72035,A45535,4,,3
9426,B54178,A85584,3,,5
9427,B22488,A14684,5,,5
9428,B41268,A27982,4,,4
9429,B72117,A12059,4,,3
9430,B32730,A94552,4,,5
9431,B83888,A87590,4,,5
9432,B61727,A67484,3,,4
9433,B72117,A72629,5,,3
9434,B55339,A85584,4,,3
9435,B43626,A64313,3,,3
9436,B68703,A82956,4,,5
9437,B86449,A82696,4,,4
9438,B36293,A66331,3,,3
9439,B27068,A82696,5,,4
9440,B36126,A72629,5,,5
9441,B96673,A67801,5,,3
9442,B78527,A77888,5,,3
9443,B35843,A94552,4,,4
9444,B56217,A91673,4,,4
9445,B94735,A58749,5,,5
9446,B98591,A45535,5,,5
9447,B88846,A19220,5,,4
9448,B25038,A22538,3,,3
9449,B38079,A72758,3,,3
9450,B61727,A64313,3,,3
9451,B62851,A72629,4,,4
9452,B82390,A27982,4,,3
9453,B93044,A57923,5,,4
9454,B90398,A67801,5,,5
9455,B26970,A11289,3,,5
9456,B67474,A12059,4,,5
9457,B41009,A82331,4,,3
9458,B67474,A27982,5,,4
9459,B32730,A11607,4,,5
9460,B82292,A45535,3,,4
9461,B22610,A45535,4,,4
9462,B41653,A64313,3,,4
9463,B22180,A14684,3,,5
9464,B34089,A72629,4,,3
9465,B31295,A20245,4,,5
9466,B45219,A27982,3,,3
9467,B39829,A25349,4,,3
9468,B35883,A11289,4,,4
9469,B88158,A91673,4,,4
9470,B65727,A58581,4,,5
9471,B99426,A66331,5,,5
9472,B56516,A82499,3,,3
9473,B99247,A66331,3,,5
9474,B77751,A25349,4,,5
9475,B64625,A25349,5,,5
9476,B96015,A82956,3,,3
9477,B63570,A64313,4,,4
9478,B29340,A82499,3,,4
9479,B78190,A20245,3,,3
9480,B49456,A76915,4,,4
9481,B70501,A25349,3,,4
9482,B43626,A66331,4,,3
9483,B94478,A58749,4,,3
9484,B98591,A21275,4,,5
9485,B15153,A72629,4,,5
9486,B25725,A11289,4,,4
9487,B81791,A66331,3,,4
9488,B50225,A82331,4,,3
9489,B39206,A91694,3,,3
9490,B89244,A72148,1,,4
9491,B17608,A22110,3,,5
9492,B58206,A91694,4,,4
9493,B37439,A34558,5,,5
9494,B35302,A51655,4,,3
9495,B29130,A17938,4,,5
9496,B37439,A21457,4,,5
9497,B37768,A99575,3,,4
9498,B76153,A26261,4,,4
9499,B17608,A45377,3,,4
9500,B90795,A64855,5,,4
9501,B28956,A92404,4,,5
9502,B39943,A82829,5,,4
9503,B59391,A99575,4,,5
9504,B37832,A64350,5,,4
9505,B35907,A73909,3,,3
9506,B23040,A71056,4,,3
9507,B37768,A51722,2,,5
9508,B32781,A44206,3,,5
9509,B45700,A64350,3,,3
9510,B17989,A28808,4,,4
9511,B93655,A51722,4,,3
9512,B70362,A60412,4,,5
9513,B83071,A19694,5,,4
9514,B23040,A94622,5,,3
9515,B47468,A95595,3,,3
9516,B59704,A99575,5,,3
9517,B14903,A50307,4,,5
9518,B76357,A44912,3,,4
9519,B48487,A81920,3,,4
9520,B32745,A19694,3,,4
9521,B98540,A34558,3,,5
9522,B18258,A68247,3,,5
9523,B83424,A92404,3,,4
9524,B84786,A83816,4,,5
9525,B80385,A69818,5,,4
9526,B48487,A17939,4,,3
9527,B68085,A71056,3,,3
9528,B41116,A64684,4,,5
9529,B28956,A71056,5,,3
9530,B14447,A80573,4,,4
9531,B59704,A12512,3,,4
9532,B48151,A15003,3,,5
9533,B68085,A45377,5,,5
9534,B73265,A91348,4,,4
9535,B30260,A15003,5,,4
9536,B73836,A68247,5,,5
9537,B45700,A51722,3,,3
9538,B76439,A60412,3,,4
9539,B35302,A17939,4,,4
9540,B66550,A89589,4,,3
9541,B48487,A83816,5,,4
9542,B14903,A54158,5,,4
9543,B39206,A19694,3,,4
9544,B70362,A70538,4,,3
9545,B33409,A48939,4,,3
9546,B92415,A89485,5,,3
9547,B99414,A17939,4,,4
9548,B23040,A17939,5,,3
9549,B98771,A15476,3,,4
9550,B96043,A22110,4,,5
9551,B14447,A19006,3,,3
9552,B48487,A15476,5,,4
9553,B39206,A80990,3,,3
9554,B33409,A72148,3,,5
9555,B18476,A17939,5,,4
9556,B23040,A44206,4,,4
9557,B97051,A51722,4,,5
9558,B17925,A51655,5,,3
9559,B41105,A44206,3,,3
9560,B85341,A70538,3,,3
9561,B66833,A65557,4,,3
9562,B88544,A83816,3,,3
9563,B32781,A76229,5,,3
9564,B22087,A94622,4,,5
9565,B90027,A64350,4,,5
9566,B80385,A71056,4,,3
9567,B88483,A65557,4,,5
9568,B12856,A99575,4,,5
9569,B25351,A56356,4,,5
9570,B89527,A70538,3,,4
9571,B37832,A31032,3,,4
9572,B34168,A71056,4,,4
9573,B44181,A21262,5,,3
9574,B33723,A21457,5,,3
9575,B89244,A61228,5,,3
9576,B48473,A56356,4,,5
9577,B64827,A70025,4,,5
9578,B12236,A60412,4,,4
9579,B58819,A71056,3,,5
9580,B27607,A51722,4,,4
9581,B28956,A34558,3,,3
9582,B25351,A17939,5,,3
9583,B93655,A15660,4,,4
9584,B39943,A64855,4,,5
9585,B35613,A15297,5,,4
9586,B26139,A48939,3,,4
9587,B88544,A18625,4,,4
9588,B84786,A28808,4,,3
9589,B85341,A19006,4,,3
9590,B87909,A68247,4,,5
9591,B17608,A17939,4,,3
9592,B33290,A80990,4,,4
9593,B16563,A17939,4,,4
9594,B15967,A68247,4,,4
9595,B41105,A51655,5,,4
9596,B12236,A26261,5,,5
9597,B39206,A12512,3,,4
9598,B38663,A74515,3,,4
9599,B72110,A76229,4,,4
9600,B34500,A76229,5,,3
9601,B95739,A70025,3,,5
9602,B48151,A60412,5,,5
9603,B73265,A83816,5,,4
9604,B93655,A51655,3,,3
9605,B93853,A83816,3,,3
9606,B71857,A44912,3,,4
9607,B29130,A21457,3,,5
9608,B26139,A19694,4,,5
9609,B12856,A94622,4,,5
9610,B58206,A82829,5,,3
9611,B83855,A27098,3,,4
9612,B85325,A15476,3,,3
9613,B12856,A48939,3,,4
9614,B41116,A71056,3,,3
9615,B15883,A91694,4,,5
9616,B38788,A83029,5,,5
9617,B98540,A94156,3,,5
9618,B47468,A91694,3,,5
9619,B11407,A60412,3,,3
9620,B29130,A56356,5,,4
9621,B35907,A99575,4,,3
9622,B63586,A82829,5,,3
9623,B14903,A27098,4,,4
9624,B54834,A95595,4,,5
9625,B19058,A27098,3,,3
9626,B94313,A95595,3,,5
9627,B90795,A95595,4,,3
9628,B83909,A18625,5,,4
9629,B18261,A44912,5,,5
9630,B58206,A21457,4,,4
9631,B76357,A65557,4,,3
9632,B37180,A69818,4,,4
9633,B27607,A71056,5,,4
9634,B83909,A65557,5,,3
9635,B17608,A31032,5,,3
9636,B69136,A80896,4,,3
9637,B34500,A64350,5,,4
9638,B27607,A45377,5,,4
9639,B88544,A50307,5,,4
9640,B30817,A19006,4,,5
9641,B27607,A83029,3,,3
9642,B35613,A82066,5,,3
9643,B59704,A68247,5,,4
9644,B72110,A56356,3,,3
9645,B76439,A44206,3,,3
9646,B48151,A80896,3,,3
9647,B89527,A45738,4,,4
9648,B61754,A17938,3,,5
9649,B59391,A64855,3,,5
9650,B15200,A94622,3,,4
9651,B88483,A64855,5,,5
9652,B54721,A61228,4,,4
9653,B41116,A18625,3,,4
9654,B97051,A20907,4,,4
9655,B48487,A21457,4,,5
9656,B15200,A80573,3,,5
9657,B83687,A18625,4,,4
9658,B90027,A44206,4,,5
9659,B39206,A83233,5,,4
9660,B53088,A99575,3,,5
9661,B61754,A21457,5,,5
9662,B54834,A80896,4,,3
9663,B18258,A21457,4,,5
9664,B73265,A89589,4,,5
9665,B39943,A34558,4,,4
9666,B95739,A21262,3,,5
9667,B83071,A12512,4,,5
9668,B35613,A26261,4,,5
9669,B61754,A45738,4,,5
9670,B93655,A76229,5,,4
9671,B61754,A48939,3,,3
9672,B25351,A20907,5,,5
9673,B39943,A17938,5,,4
9674,B12236,A56356,3,,4
9675,B93655,A21262,4,,3
9676,B87909,A72148,3,,4
9677,B96043,A91694,4,,4
9678,B69136,A12512,5,,4
9679,B35907,A83233,5,,5
9680,B51427,A92404,4,,3
9681,B18261,A64684,3,,4
9682,B59391,A69818,5,,3
9683,B64648,A71056,5,,3
9684,B54721,A80573,5,,3
9685,B29130,A48939,3,,4
9686,B30260,A92404,4,,5
9687,B15883,A20907,3,,5
9688,B22201,A81920,5,,4
9689,B20640,A56356,3,,3
9690,B72110,A80896,3,,3
9691,B88483,A72148,5,,5
9692,B87909,A93760,4,,4
9693,B31202,A74515,4,,5
9694,B47468,A18625,4,,4
9695,B98771,A91694,3,,5
9696,B97108,A82066,2,,4
9697,B37832,A80896,4,,4
9698,B56657,A26261,5,,3
9699,B77407,A45377,3,,5
9700,B66550,A51722,5,,5
9701,B27919,A89589,3,,4
9702,B45700,A22110,3,,3
9703,B74365,A20884,3,,5
9704,B11233,A72148,4,,5
9705,B90795,A31032,5,,4
9706,B33409,A56356,3,,4
9707,B28956,A15003,4,,5
9708,B90795,A54158,5,,5
9709,B39874,A16286,5,,5
9710,B22087,A64855,4,,4
9711,B97042,A80990,3,,3
9712,B34500,A70025,5,,5
9713,B97108,A20884,4,,4
9714,B56052,A65557,4,,3
9715,B70362,A31032,3,,4
9716,B14726,A54158,3,,3
9717,B16563,A61228,4,,5
9718,B75367,A15476,4,,5
9719,B39874,A80573,3,,4
9720,B59391,A74515,4,,3
9721,B97108,A15660,4,,3
9722,B59391,A72148,5,,5
9723,B31202,A17939,5,,4
9724,B51427,A82066,3,,3
9725,B12856,A80990,5,,5
9726,B11233,A44206,4,,3
9727,B18476,A99575,3,,4
9728,B33723,A91694,5,,4
9729,B54834,A17938,3,,3
9730,B96043,A91348,4,,4
9731,B16216,A74515,5,,4
9732,B37439,A31032,5,,5
9733,B72110,A17938,3,,4
9734,B44181,A44912,5,,3
9735,B72937,A12512,3,,3
9736,B37768,A91694,4,,4
9737,B71857,A28808,4,,5
9738,B66833,A28808,5,,4
9739,B16216,A94156,5,,5
9740,B56052,A34558,4,,5
9741,B80385,A45738,4,,4
9742,B28956,A15476,3,,3
9743,B92415,A68247,4,,3
9744,B92172,A83233,4,,3
9745,B63586,A15476,4,,3
9746,B83855,A51722,4,,5
9747,B76153,A50307,3,,5
9748,B48151,A83233,4,,5
9749,B39943,A60412,5,,4
9750,B35722,A93760,4,,5
9751,B16560,A45738,3,,3
9752,B58206,A16286,4,,3
9753,B59704,A44206,4,,3
9754,B17989,A44206,5,,4
9755,B98540,A51655,3,,4
9756,B53088,A70538,3,,4
9757,B20636,A81920,5,,4
9758,B90795,A17938,4,,4
9759,B19058,A89485,5,,5
9760,B98771,A74515,3,,4
9761,B12236,A64350,3,,5
9762,B18476,A89485,5,,5
9763,B80385,A89589,4,,5
9764,B75367,A83233,4,,5
9765,B91137,A64684,3,,3
9766,B93379,A89589,5,,5
9767,B51427,A64350,5,,3
9768,B59391,A91694,4,,5
9769,B33723,A50307,5,,5
9770,B22087,A45738,3,,5
9771,B14447,A70025,3,,4
9772,B19058,A80573,3,,4
9773,B75367,A17939,4,,3
9774,B46533,A20907,5,,3
9775,B98771,A61228,3,,3
9776,B80385,A83816,4,,5
9777,B35722,A56356,5,,3
9778,B17925,A17939,3,,4
9779,B27607,A60412,3,,3
9780,B93379,A82829,4,,3
9781,B28956,A81920,5,,4
9782,B48473,A89589,3,,3
9783,B27919,A28808,4,,4
9784,B45700,A27098,5,,4
9785,B41105,A56356,4,,5
9786,B37180,A95453,4,,3
9787,B51427,A56356,4,,3
9788,B45288,A80990,5,,3
9789,B72937,A83233,3,,3
9790,B23040,A34558,5,,5
9791,B33409,A12512,3,,5
9792,B17925,A89589,4,,4
9793,B22201,A45738,3,,5
9794,B69136,A44206,4,,4
9795,B34500,A61228,5,,3
9796,B64827,A51655,5,,3
9797,B95739,A48939,3,,3
9798,B12856,A56356,5,,4
9799,B30817,A83029,4,,4
9800,B15200,A17938,4,,3
9801,B45700,A48939,3,,5
9802,B59391,A83029,5,,3
9803,B56657,A91348,5,,5
9804,B33723,A91348,4,,5
9805,B35907,A95595,3,,5
9806,B83071,A70025,4,,5
9807,B83424,A69818,4,,3
9808,B46533,A93760,4,,3
9809,B83314,A69818,4,,3
9810,B89527,A82829,3,,4
9811,B94313,A34558,4,,4
9812,B97042,A27098,3,,4
9813,B68851,A93760,3,,4
9814,B83855,A60412,4,,4
9815,B15967,A17939,1,,5
9816,B34500,A81920,3,,3
9817,B77718,A27098,3,,5
9818,B27607,A64350,4,,4
9819,B30260,A27098,5,,5
9820,B39206,A74515,5,,4
9821,B17608,A21457,3,,5
9822,B93379,A83816,4,,4
9823,B14726,A19006,5,,4
9824,B64648,A12512,4,,4
9825,B76357,A64855,3,,3
9826,B56657,A21457,5,,4
9827,B90027,A95453,3,,4
9828,B92415,A70538,3,,3
9829,B59704,A92404,5,,3
9830,B75367,A83816,5,,4
9831,B22201,A44912,5,,3
9832,B14726,A44206,3,,3
9833,B17925,A21262,5,,3
9834,B35613,A60412,3,,5
9835,B66550,A89485,3,,3
9836,B45700,A83233,3,,3
9837,B48487,A51722,5,,5
9838,B54834,A82066,3,,4
9839,B16560,A20884,2,,5
9840,B16563,A71056,3,,3
9841,B92172,A61228,4,,3
9842,B80385,A31032,4,,5
9843,B75367,A31032,3,,5
9844,B64648,A80896,5,,3
9845,B93853,A94622,4,,5
9846,B27919,A80990,5,,5
9847,B48473,A51722,5,,3
9848,B66833,A82829,5,,5
9849,B98771,A70538,4,,5
9850,B58206,A20907,4,,5
9851,B69136,A64684,5,,4
9852,B68085,A44206,5,,3
9853,B41116,A65557,5,,3
9854,B29130,A91348,4,,4
9855,B27919,A94156,4,,3
9856,B20640,A83233,3,,5
9857,B20636,A71056,4,,4
9858,B30260,A71056,3,,5
9859,B15967,A54158,5,,3
9860,B74365,A12512,5,,3
9861,B61754,A27098,4,,5
9862,B79233,A89589,4,,5
9863,B27607,A15476,4,,5
9864,B84786,A82829,3,,4
9865,B11233,A60412,5,,3
9866,B26139,A17938,5,,5
9867,B31202,A71056,3,,3
9868,B87909,A31032,3,,4
9869,B61785,A91348,5,,4
9870,B54721,A56356,5,,5
9871,B15883,A73909,3,,5
9872,B61754,A76229,5,,4
9873,B66550,A17938,3,,5
9874,B38788,A16286,3,,5
9875,B56657,A80896,4,,4
9876,B83424,A65557,5,,5
9877,B35907,A15476,5,,3
9878,B51427,A83233,3,,5
9879,B12753,A89485,5,,4
9880,B22087,A76229,4,,5
9881,B14965,A26261,3,,5
9882,B99414,A18625,3,,5
9883,B41116,A91694,5,,4
9884,B15200,A26261,4,,3
9885,B73265,A17939,3,,5
9886,B90795,A48939,4,,5
9887,B28956,A44912,4,,3
9888,B56657,A80573,5,,5
9889,B89244,A91694,5,,4
9890,B72937,A48939,3,,3
9891,B22087,A20884,5,,3
9892,B87909,A18625,4,,4
9893,B34168,A93760,3,,5
9894,B17925,A21457,4,,5
9895,B12856,A45738,3,,5
9896,B17925,A20884,5,,5
9897,B39206,A34558,3,,5
9898,B28956,A74515,4,,3
9899,B11407,A44912,4,,3
9900,B12856,A76229,4,,4
9901,B73265,A54158,3,,3
9902,B97042,A15660,5,,4
9903,B69136,A95453,4,,3
9904,B14481,A65557,3,,5
9905,B93853,A31032,4,,3
9906,B88544,A82066,4,,5
9907,B95739,A95595,4,,4
9908,B32745,A64350,5,,3
9909,B99414,A19006,3,,4
9910,B84786,A45738,4,,5
9911,B15883,A99575,4,,5
9912,B48473,A64684,3,,5
9913,B32781,A83233,5,,5
9914,B51427,A95453,3,,3
9915,B83855,A94156,5,,4
9916,B53088,A92404,3,,3
9917,B64827,A64684,4,,5
9918,B33409,A50307,5,,3
9919,B99414,A44206,3,,4
9920,B93379,A20907,5,,3
9921,B89527,A17939,3,,3
9922,B41105,A91694,3,,4
9923,B54834,A94156,5,,3
9924,B34500,A69818,4,,5
9925,B83909,A17939,5,,4
9926,B25351,A95453,5,,4
9927,B66833,A80573,3,,5
9928,B88544,A45738,5,,4
9929,B33409,A17939,4,,3
9930,B37768,A82066,4,,3
9931,B85325,A15660,4,,4
9932,B98540,A15660,4,,5
9933,B88544,A95595,3,,4
9934,B27919,A94622,4,,5
9935,B45288,A80896,5,,3
9936,B30817,A91348,5,,3
9937,B59704,A51655,4,,4
9938,B79233,A20907,3,,4
9939,B97108,A89589,4,,3
9940,B64648,A89485,5,,3
9941,B93853,A82829,3,,4
9942,B45288,A15297,4,,3
9943,B64648,A21262,5,,3
9944,B28956,A60412,5,,5
9945,B94313,A76229,5,,3
9946,B64827,A94156,5,,5
9947,B92172,A64855,5,,4
9948,B38663,A89589,4,,5
9949,B37832,A65557,4,,4
9950,B16216,A12512,3,,4
9951,B14965,A60412,5,,4
9952,B97051,A54158,3,,4
9953,B32745,A21262,5,,5
9954,B72110,A26261,3,,4
9955,B56657,A95595,5,,5
9956,B37439,A91348,3,,4
9957,B16563,A80896,5,,3
9958,B87909,A95453,4,,3
9959,B53088,A56356,5,,3
9960,B35722,A26261,4,,4
9961,B97051,A99575,3,,5
9962,B20640,A82829,4,,5
9963,B51427,A70538,3,,5
9964,B48473,A72148,3,,3
9965,B12753,A73909,5,,4
9966,B96043,A94156,5,,5
9967,B84786,A21457,4,,5
9968,B83424,A21262,5,,5
9969,B71857,A20884,3,,4
9970,B56052,A44912,5,,5
9971,B72110,A82829,3,,3
9972,B20636,A51655,4,,4
9973,B85325,A15297,3,,4
9974,B39874,A15003,3,,4
9975,B26139,A16286,5,,5
9976,B39943,A26261,4,,4
9977,B64827,A61228,3,,3
9978,B70362,A44912,4,,3
9979,B98771,A80573,3,,3
9980,B31202,A60412,5,,3
9981,B35722,A83233,5,,3
9982,B47468,A12512,4,,5
9983,B56347,A81920,3,,3
9984,B89244,A70538,3,,4
9985,B35613,A15003,5,,4
9986,B68085,A74515,3,,3
9987,B14965,A83029,4,,3
9988,B27607,A82829,4,,4
9989,B17608,A82829,4,,3
9990,B37832,A92404,5,,3
9991,B93655,A99575,3,,5
9992,B35907,A64684,5,,4
9993,B97051,A15476,3,,4
9994,B93379,A22110,5,,3
9995,B54834,A60412,3,,3
9996,B93655,A17939,4,,4
9997,B93655,A82066,3,,3
9998,B38663,A73909,3,,5
9999,B15883,A72148,5,,4
10000,B66550,A95453,5,,3
10001,B23040,A91348,5,,4
10002,B27919,A15003,3,,4
10003,B26139,A12512,4,,4
10004,B39943,A80990,5,,5
10005,B79233,A60412,5,,4
10006,B76439,A56356,3,,4
10007,B91137,A72148,4,,5
10008,B56347,A45738,3,,4
10009,B56347,A15476,4,,3
10010,B73265,A80573,3,,4
10011,B39206,A22110,5,,5
10012,B64827,A81920,3,,4
10013,B92415,A50307,4,,4
10014,B68851,A95595,5,,3
10015,B75367,A95595,4,,4
10016,B27919,A22110,4,,5
10017,B92415,A64855,4,,5
10018,B83855,A81920,4,,4
10019,B17989,A65557,3,,3
10020,B99414,A89485,5,,4
10021,B18261,A19006,3,,3
10022,B85341,A26261,3,,5
10023,B37768,A27098,5,,3
10024,B16563,A44912,4,,5
10025,B66550,A91348,4,,5
10026,B20636,A70538,2,,5
10027,B35907,A64350,5,,5
10028,B35722,A50307,3,,3
10029,B97108,A51655,4,,3
10030,B26139,A99575,4,,5
10031,B22087,A93760,4,,4
10032,B90795,A26261,5,,5
10033,B33290,A80573,5,,4
10034,B20640,A17939,5,,3
10035,B79233,A61228,5,,4
10036,B83855,A15003,5,,4
10037,B97042,A20907,5,,5
10038,B56657,A83029,4,,3
10039,B48487,A64684,4,,5
10040,B56347,A18625,5,,4
10041,B83909,A12512,3,,3
10042,B91137,A21457,4,,5
10043,B11233,A51722,3,,3
10044,B48473,A45377,5,,4
10045,B41116,A80896,4,,3
10046,B14965,A99575,4,,3
10047,B90795,A21457,4,,3
10048,B91137,A15003,3,,5
10049,B51427,A81920,5,,4
10050,B51427,A91694,3,,3
10051,B93379,A27098,3,,5
10052,B63586,A21262,3,,5
10053,B56347,A92404,4,,5
10054,B79233,A27098,4,,4
10055,B17608,A68247,5,,4
10056,B92415,A51722,3,,4
10057,B18258,A17938,3,,3
10058,B59704,A64684,5,,3
10059,B14726,A65557,3,,4
10060,B34500,A99575,4,,5
10061,B37180,A44912,3,,5
10062,B85341,A21457,3,,5
10063,B83424,A91348,3,,4
10064,B14447,A27098,4,,5
10065,B64827,A83233,4,,4
10066,B88483,A15003,3,,4
10067,B18261,A45377,3,,3
10068,B35613,A70538,5,,3
10069,B72937,A72148,4,,3
10070,B46533,A21457,3,,3
10071,B83424,A15297,5,,4
10072,B54721,A15476,5,,3
10073,B46533,A64350,4,,4
10074,B20640,A73909,3,,3
10075,B83855,A92404,5,,3
10076,B83855,A69818,5,,5
10077,B59704,A69818,4,,4
10078,B37439,A20884,4,,4
10079,B90795,A44912,4,,3
10080,B61785,A31032,3,,4
10081,B72110,A51722,4,,5
10082,B98540,A20907,4,,3
10083,B45700,A19006,4,,5
10084,B72110,A69818,4,,3
10085,B96043,A15003,3,,3
10086,B33409,A93760,3,,4
10087,B68851,A15660,5,,5
10088,B83424,A15476,3,,5
10089,B31202,A27098,5,,3
10090,B79233,A73909,4,,4
10091,B73836,A71056,3,,3
10092,B83909,A91348,3,,5
10093,B18258,A34558,5,,3
10094,B18258,A56356,5,,3
10095,B59704,A19006,4,,3
10096,B91137,A27098,3,,4
10097,B23040,A74515,5,,3
10098,B64648,A91694,3,,5
10099,B12856,A34558,4,,4
10100,B88483,A99575,4,,3
10101,B12856,A50307,3,,5
10102,B73265,A82066,4,,5
10103,B93853,A64350,5,,4
10104,B83314,A22110,4,,4
10105,B88483,A22110,5,,3
10106,B16216,A91348,3,,3
10107,B56052,A81920,4,,5
10108,B18258,A48939,4,,3
10109,B34168,A74515,4,,4
10110,B26139,A80896,3,,4
10111,B47468,A80990,4,,5
10112,B87909,A19006,4,,5
10113,B26139,A51655,3,,4
10114,B25351,A20884,4,,4
10115,B91137,A82829,4,,3
10116,B30817,A54158,4,,4
10117,B15883,A92404,4,,3
10118,B75367,A93760,3,,5
10119,B59704,A71056,4,,5
10120,B75367,A16286,3,,5
10121,B37439,A15476,3,,4
10122,B76357,A94622,3,,3
10123,B89527,A95595,5,,5
10124,B28956,A91348,3,,3
10125,B27919,A15660,5,,3
10126,B15967,A83029,5,,3
10127,B90027,A92404,4,,3
10128,B12753,A83029,4,,3
10129,B68851,A27098,3,,4
10130,B17608,A15476,4,,3
10131,B15883,A69818,5,,5
10132,B35302,A72148,4,,3
10133,B68085,A82829,5,,5
10134,B92415,A95453,4,,3
10135,B41116,A44912,4,,3
10136,B72110,A70025,5,,3
10137,B83687,A70538,4,,3
10138,B83071,A15660,4,,4
10139,B17608,A80573,3,,4
10140,B83687,A26261,3,,5
10141,B27919,A51655,3,,5
10142,B93655,A94156,4,,4
10143,B83424,A82829,3,,5
10144,B15200,A70538,4,,4
10145,B37180,A15003,5,,3
10146,B15883,A51655,3,,3
10147,B37832,A61228,3,,4
10148,B35302,A20907,4,,5
10149,B74365,A83029,5,,3
10150,B17925,A76229,3,,3
10151,B70362,A91694,4,,4
10152,B15883,A94156,5,,5
10153,B66550,A60412,5,,5
10154,B93853,A15476,5,,5
10155,B85325,A64684,5,,4
10156,B15967,A64855,3,,3
10157,B25351,A83816,5,,3
10158,B94313,A93760,5,,4
10159,B14965,A95453,3,,3
10160,B51427,A27098,4,,4
10161,B33409,A82066,4,,3
10162,B11233,A89485,5,,4
10163,B45288,A70025,5,,5
10164,B22201,A70538,3,,4
10165,B44181,A81920,5,,3
10166,B77407,A21262,3,,4
10167,B23040,A82829,5,,4
10168,B17608,A95595,3,,3
10169,B32745,A22110,4,,4
10170,B33290,A50307,4,,4
10171,B51427,A20907,4,,4
10172,B88544,A54158,4,,3
10173,B39874,A89589,4,,5
10174,B84786,A51655,4,,5
10175,B68085,A12512,3,,4
10176,B37180,A20907,4,,3
10177,B79233,A64855,4,,5
10178,B35722,A22110,5,,5
10179,B15967,A91348,3,,3
10180,B72110,A54158,3,,3
10181,B35907,A17939,4,,4
10182,B15200,A99575,5,,5
10183,B80385,A15297,5,,4
10184,B48487,A18625,4,,3
10185,B76153,A45377,5,,5
10186,B35613,A89485,5,,5
10187,B58206,A94622,3,,5
10188,B37180,A16286,5,,5
10189,B68085,A64684,4,,3
10190,B99414,A69818,4,,4
10191,B29130,A94156,5,,5
10192,B16216,A83233,5,,3
10193,B73265,A99575,4,,3
10194,B12856,A71056,4,,4
10195,B17989,A81920,5,,4
10196,B18258,A15297,5,,5
10197,B31202,A45377,5,,3
10198,B15200,A82829,4,,4
10199,B20636,A91348,3,,5
10200,B72110,A80573,3,,3
10201,B34829,A70025,3,,3
10202,B64827,A64350,4,,5
10203,B37832,A15003,3,,4
10204,B37180,A83233,5,,3
10205,B18261,A21457,4,,5
10206,B16560,A92404,4,,4
10207,B18476,A64350,4,,3
10208,B87909,A17938,4,,5
10209,B32781,A28808,5,,4
10210,B34168,A17938,3,,4
10211,B41116,A61228,3,,4
10212,B68851,A31032,4,,5
10213,B73265,A60412,4,,5
10214,B18258,A99575,3,,3
10215,B97042,A31032,3,,5
10216,B51628,A45377,3,,3
10217,B97108,A92404,3,,5
10218,B76357,A95595,3,,4
10219,B58819,A83816,3,,4
10220,B15883,A74515,5,,4
